session_id,timestamp,focus_score,symmetry_score,au1_inner_brow_raise,au2_outer_brow_raise,au4_frown,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au10_upper_lip_raise,au12_smile,au14_dimpler,au15_mouth_down,au20_lip_stretcher,au23_lip_compression,au25_mouth_open,au26_jaw_drop,head_yaw,head_pitch,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level
20260120_172452,1768901093.8153853,0.3,0.993,0.205,0.223,0.0,0.45,0.584,0.491,0.0,0.0,0.656,0.0,0.0,0.001,0.0,0.0,0.267,-1.0,0.0,0.0,"{'tension_score': 0.0, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.001, 'eye_closure': 0.0, 'expression_instability': 0, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_172452,1768901093.8854353,0.3,0.994,0.215,0.247,0.0,0.421,0.613,0.491,0.0,0.001,0.7,0.0,0.001,0.0,0.0,0.0,0.264,-1.0,0.0,0.0,"{'tension_score': 0.0, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_172452,1768901093.9074762,0.3,0.993,0.219,0.248,0.0,0.423,0.591,0.491,0.0,0.015,0.742,0.0,0.015,0.0,0.0,0.066,0.265,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.007, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_172452,1768901093.932935,0.3,0.993,0.216,0.243,0.0,0.43,0.581,0.492,0.0,0.006,0.734,0.0,0.006,0.0,0.014,0.088,0.264,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_172452,1768901093.961707,0.3,0.994,0.218,0.245,0.0,0.429,0.584,0.492,0.0,0.001,0.728,0.0,0.001,0.135,0.012,0.0,0.265,-1.0,0.0,0.0,"{'tension_score': 0.034, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.135, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_172452,1768901093.9822493,0.3,0.994,0.217,0.242,0.0,0.427,0.59,0.492,0.0,0.015,0.741,0.0,0.015,0.0,0.0,0.022,0.264,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_172452,1768901094.039986,0.3,0.993,0.217,0.246,0.0,0.427,0.587,0.491,0.0,0.014,0.743,0.0,0.014,0.0,0.0,0.061,0.265,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.007, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_172452,1768901094.0690477,0.3,0.994,0.217,0.244,0.0,0.427,0.584,0.491,0.0,0.016,0.74,0.0,0.016,0.0,0.0,0.003,0.265,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.007, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_172452,1768901094.0990481,0.3,0.994,0.218,0.246,0.0,0.424,0.583,0.491,0.0,0.018,0.738,0.0,0.018,0.0,0.004,0.0,0.265,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.007, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_172452,1768901094.1272554,0.3,0.994,0.219,0.246,0.0,0.425,0.582,0.491,0.0,0.006,0.724,0.001,0.006,0.202,0.0,0.0,0.265,-1.0,0.0,0.0,"{'tension_score': 0.351, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.202, 'eye_closure': 0.0, 'expression_instability': 0.007, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_172452,1768901094.1570144,0.3,0.994,0.221,0.251,0.0,0.421,0.59,0.491,0.0,0.013,0.72,0.001,0.013,0.268,0.0,0.0,0.266,-1.0,0.0,0.0,"{'tension_score': 0.368, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.268, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_172452,1768901094.196926,0.3,0.994,0.219,0.247,0.0,0.421,0.585,0.49,0.0,0.013,0.714,0.001,0.013,0.37,0.0,0.0,0.264,-1.0,0.0,0.0,"{'tension_score': 0.393, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.37, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_172452,1768901094.2270317,0.3,0.994,0.218,0.243,0.0,0.42,0.581,0.491,0.0,0.02,0.73,0.0,0.02,0.185,0.0,0.0,0.265,-1.0,0.0,0.0,"{'tension_score': 0.047, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.185, 'eye_closure': 0.0, 'expression_instability': 0.007, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_172452,1768901094.2530882,0.3,0.995,0.218,0.247,0.0,0.421,0.579,0.491,0.0,0.016,0.744,0.0,0.016,0.425,0.0,0.0,0.265,-1.0,0.0,0.0,"{'tension_score': 0.407, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.425, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_172452,1768901094.2852316,0.3,0.995,0.218,0.25,0.0,0.42,0.584,0.49,0.0,0.025,0.766,0.0,0.025,0.0,0.0,0.0,0.264,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.007, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_172452,1768901094.319791,0.3,0.992,0.221,0.254,0.0,0.418,0.593,0.486,0.0,0.117,0.847,0.0,0.117,0.0,0.041,0.064,0.257,-1.0,0.0,0.0,"{'tension_score': 0.004, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.026, 'emotional_influence': 0.0}}",{},"{'happy': 0.252, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.638, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.11, 'distress': 0.0}",contempt,0.638,low
20260120_172452,1768901094.347703,0.3,0.993,0.22,0.258,0.008,0.43,0.595,0.476,0.0,0.284,0.983,0.0,0.284,0.0,0.138,0.845,0.248,-1.0,0.0,0.0,"{'tension_score': 0.072, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.008, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.067, 'emotional_influence': 0.059}}",{},"{'happy': 0.161, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.198, 'surprise': 0.198, 'disgust': 0.0, 'contempt': 0.315, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.128, 'distress': 0.0}",contempt,0.315,low
